"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Happening now at Odododiodio

#JMToaso 
#VoteJM2016 https://t.co/9GciOB3LBh",FALSE,0,NA,2016-12-03 22:16:15,FALSE,NA,"805173831077924864",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DOESWANZY",0,FALSE,FALSE,NA,NA
"2","RT @OfficialNDCGh: A Vote for JM is a Vote for Peace #JMToaso #Vote4JM https://t.co/Djwi9tS4LI",FALSE,0,NA,2016-12-03 22:07:59,FALSE,NA,"805171751000875008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",12,TRUE,FALSE,NA,NA
"3","RT @OfficialNDCGh: People of Ghana: We need to hear your voices! #Vote4JM #JMToaso https://t.co/00WyS7itpb",FALSE,0,NA,2016-12-03 22:07:02,FALSE,NA,"805171513355857920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",5,TRUE,FALSE,NA,NA
"4","RT @OfficialNDCGh: A vote for JM is a vote for equal rights for women! #Vote4JM #JMToaso https://t.co/Qlhfk9C6Qw",FALSE,0,NA,2016-12-03 22:06:59,FALSE,NA,"805171500756172800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",6,TRUE,FALSE,NA,NA
"5","RT @OfficialNDCGh: Youth of Ghana: We need to hear your voices! #Vote4JM #JMToaso https://t.co/yp4TDgzpTf",FALSE,0,NA,2016-12-03 22:06:57,FALSE,NA,"805171489951649792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",5,TRUE,FALSE,NA,NA
"6","RT @OfficialNDCGh: A Vote for JM is a Vote for Peace #JMToaso #Vote4JM https://t.co/SmVt1oJQdm",FALSE,0,NA,2016-12-03 22:06:54,FALSE,NA,"805171477720997888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",7,TRUE,FALSE,NA,NA
"7","RT @OfficialNDCGh: Exercise your right to vote! #Vote4JM #JMToaso https://t.co/Ic9wqOhPy7",FALSE,0,NA,2016-12-03 22:06:51,FALSE,NA,"805171466421600256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",10,TRUE,FALSE,NA,NA
"8","RT @OfficialNDCGh: A vote for JM is a vote for equal education #JMToaso #Vote4JM https://t.co/bjz9zb1edJ",FALSE,0,NA,2016-12-03 22:06:47,FALSE,NA,"805171450453889024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",7,TRUE,FALSE,NA,NA
"9","RT @OfficialNDCGh: 4 days to go! Make your voice heard! #JMToaso #Vote4JM https://t.co/mGLnzcDLIK",FALSE,0,NA,2016-12-03 22:06:09,FALSE,NA,"805171287748464641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",3,TRUE,FALSE,NA,NA
"10","RT @OfficialNDCGh: Women of Ghana: 4 days to go! Find your polling station at https://t.co/76dG9Q2rsu #JMToaso #Vote4JM https://t.co/joJrSu…",FALSE,0,NA,2016-12-03 22:06:09,FALSE,NA,"805171287714840577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",4,TRUE,FALSE,NA,NA
"11","RT @OfficialNDCGh: A vote for JM is a vote for healthy families #JMToaso #Vote4JM https://t.co/zdKxURWoiN",FALSE,0,NA,2016-12-03 22:05:57,FALSE,NA,"805171241158066176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",5,TRUE,FALSE,NA,NA
"12","RT @OfficialNDCGh: Youth of Ghana: 4 days to go! Find your polling station at https://t.co/76dG9Q2rsu #JMToaso #Vote4JM https://t.co/5Bsh8D…",FALSE,0,NA,2016-12-03 22:05:51,FALSE,NA,"805171215765827585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",6,TRUE,FALSE,NA,NA
"13","RT @OfficialNDCGh: A Vote for JM is a Vote For Your Family's Future #JMToaso #Vote4JM https://t.co/8emDLAiJwn",FALSE,0,NA,2016-12-03 22:05:48,FALSE,NA,"805171202797031428",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kelayit",6,TRUE,FALSE,NA,NA
"14","RT @Ella_Korkor: #DearPrezMahama, why are you giving Opana sleepless night? You have done what Napoleon cudnt do. #JMToaso https://t.co/oSK…",FALSE,0,NA,2016-12-03 21:55:40,FALSE,NA,"805168650130964480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ddokunor",15,TRUE,FALSE,NA,NA
"15","RT @OfficialNDCGh: Women of Ghana: Your Vote is Your Secret! Get out &amp; vote! #Vote4JM #JMToaso https://t.co/fS232OxVca",FALSE,0,NA,2016-12-03 21:52:55,FALSE,NA,"805167961203949568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HakibKarim",23,TRUE,FALSE,NA,NA
"16","RT @TransformingGh: ""I pray to the almighty God that it shall not be my portion and that may it not be under my watch that our dear nation""…",FALSE,0,NA,2016-12-03 21:47:31,FALSE,NA,"805166598646562816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wesupportjdm",4,TRUE,FALSE,NA,NA
"17","RT @JDMahama: In Nalerigu at the start of my final campaign in the Northern Region. #Vote4JM #JMToaso https://t.co/7Owh0RCiKb",FALSE,0,NA,2016-12-03 21:45:29,FALSE,NA,"805166089156067329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ddokunor",44,TRUE,FALSE,NA,NA
"18","RT @therealyemo: @MBawumia To the Ghanaians who abhor illicit drugs trade and money laundering, assassinations, contract killings #VoteJMNu…",FALSE,0,NA,2016-12-03 21:34:46,FALSE,NA,"805163390872207361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kozi_dodzi",1,TRUE,FALSE,NA,NA
"19","RT @OfficialNDCGh: Women of Ghana: Your vote is your voice! #Vote4JM #JMToaso https://t.co/gS3EN158gq",FALSE,0,NA,2016-12-03 21:27:38,FALSE,NA,"805161595894722560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","princepaulosae",115,TRUE,FALSE,NA,NA
"20","RT @OfficialNDCGh: Youth of Ghana: You have the right to vote! #JMToaso #Vote4JM https://t.co/gbH5zzvalM",FALSE,0,NA,2016-12-03 21:25:14,FALSE,NA,"805160994280456192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kvng_Akwesi",19,TRUE,FALSE,NA,NA
"21","@MBawumia To the Ghanaians who abhor illicit drugs trade and money laundering, assassinations, contract killings #VoteJMNumber3 #JMToaso!",FALSE,0,"MBawumia",2016-12-03 21:24:52,FALSE,"805113996177272832","805160901397676036","540485502","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","therealyemo",1,FALSE,FALSE,NA,NA
"22","@Nikki_Yaa #JMToaso #ChangeIsComing fair enough, or? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"Nikki_Yaa",2016-12-03 21:21:29,FALSE,"805159827567734784","805160048561364992","344333858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aaron_Gametym",0,FALSE,FALSE,NA,NA
"23","RT @OfficialNDCGh: Women of Ghana: You are powerful and so is your vote! #Vote4JM #JMToaso https://t.co/yjV5mHCjPo",FALSE,0,NA,2016-12-03 21:18:49,FALSE,NA,"805159376369631232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingstonNeggo",56,TRUE,FALSE,NA,NA
"24","RT @FirstLadyGhana: #DearPrezMahama you are my man. God's hand is on you. #VoteJMnumber3 #JMToaso https://t.co/32Yqz0WuOC",FALSE,0,NA,2016-12-03 21:10:47,FALSE,NA,"805157357722435586",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","axtonic1",26,TRUE,FALSE,NA,NA
"25","RT @greenbook_ghana: #DearPrezMahama thanks for the #FreeData so we can see the great work you have done.#JMToaso #VoteJMnumber3 https://t.…",FALSE,0,NA,2016-12-03 21:10:33,FALSE,NA,"805157295730606080",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","axtonic1",32,TRUE,FALSE,NA,NA
"26","RT @TransformingGh: ""...we are pushing him up higher!""- #Ghana chooses President @JDMahama !
#TransformingGhana #ChangingLives #JMToaso #Gh…",FALSE,0,NA,2016-12-03 21:09:55,FALSE,NA,"805157136330268672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JQuainyin",4,TRUE,FALSE,NA,NA
"27","RT @agboado073: Ghana is transforming under the leadership of @OfficialNDCGh @JDMahama. Election2016 Vote JM #3. #JMToaso https://t.co/7zJH…",FALSE,0,NA,2016-12-03 21:09:35,FALSE,NA,"805157054906298368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JQuainyin",1,TRUE,FALSE,NA,NA
"28","RT @JDMahama: In Nalerigu at the start of my final campaign in the Northern Region. #Vote4JM #JMToaso https://t.co/7Owh0RCiKb",FALSE,0,NA,2016-12-03 20:58:50,FALSE,NA,"805154347822747648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Senanu20",44,TRUE,FALSE,NA,NA
"29","RT @ericmisiame: Lolll......still dey chant jmtoaso.....i dont blame dem https://t.co/rQw5J95sTh",FALSE,0,NA,2016-12-03 20:57:18,FALSE,NA,"805153963200905217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericmisiame",2,TRUE,FALSE,NA,NA
"30","""@MBawumia: To the Ghanaian who wants to see Ghana work again, you have a chance to #VoteForChange"" Ghana is already working. #JmToaso",FALSE,1,"MBawumia",2016-12-03 20:55:12,FALSE,"805116837600133120","805153436035665920","540485502","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","valcupid",0,FALSE,FALSE,NA,NA
"31","RT @ericmisiame: Lolll......still dey chant jmtoaso.....i dont blame dem https://t.co/rQw5J95sTh",FALSE,0,NA,2016-12-03 20:54:29,FALSE,NA,"805153254241923072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stepperAlbert",2,TRUE,FALSE,NA,NA
"32","Lolll......still dey chant jmtoaso.....i dont blame dem https://t.co/rQw5J95sTh",FALSE,1,NA,2016-12-03 20:52:42,FALSE,NA,"805152806319624192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericmisiame",2,FALSE,FALSE,NA,NA
"33","RT @nanaoseiike: You can't even afford #sebe sanitary pads but because of #FREEDATA , you're shouting #JMToaso . What a John!",FALSE,0,NA,2016-12-03 20:51:57,FALSE,NA,"805152615440982016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kofiCEO_",3,TRUE,FALSE,NA,NA
"34","RT @OfficialNDCGh: Women of Ghana: Your vote is your voice! #Vote4JM #JMToaso https://t.co/gS3EN158gq",FALSE,0,NA,2016-12-03 20:47:59,FALSE,NA,"805151620556292096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mahamudafuseini",115,TRUE,FALSE,NA,NA
"35","RT @KBAmissahArthur: Join me this afternoon at Koforidua Jackson Park for our final Eastern Regional rally. 

#JMToaso https://t.co/qeCnAeU…",FALSE,0,NA,2016-12-03 20:45:52,FALSE,NA,"805151085916782592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARMusah",14,TRUE,FALSE,NA,NA
"36","RT @OfficialNDCGh: Women of Ghana: Your vote is your voice! #Vote4JM #JMToaso https://t.co/gS3EN158gq",FALSE,0,NA,2016-12-03 20:45:43,FALSE,NA,"805151049950568451",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hajiaba_wale",115,TRUE,FALSE,NA,NA
"37","RT @JM4thePeople: We are meeting the TEIN Body of UPSA this evening to interact with them.

It is about @JDMahama and the #NDC

#VoteJMnumb…",FALSE,0,NA,2016-12-03 20:39:11,FALSE,NA,"805149405909282816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aggie_bae",4,TRUE,FALSE,NA,NA
"38","RT @JM4thePeople: We are meeting the TEIN Body of UPSA this evening to interact with them.

It is about @JDMahama and the #NDC

#VoteJMnumb…",FALSE,0,NA,2016-12-03 20:39:07,FALSE,NA,"805149388565868544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaaAmmahk",4,TRUE,FALSE,NA,NA
"39","RT @JM4thePeople: We are meeting the TEIN Body of UPSA this evening to interact with them.

It is about @JDMahama and the #NDC

#VoteJMnumb…",FALSE,0,NA,2016-12-03 20:39:04,FALSE,NA,"805149373659303937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ester_bilson",4,TRUE,FALSE,NA,NA
"40","Ghana is transforming under the leadership of @OfficialNDCGh @JDMahama. Election2016 Vote JM #3. #JMToaso https://t.co/7zJHqyRN3w",FALSE,1,NA,2016-12-03 20:35:56,FALSE,NA,"805148585071431680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agboado073",1,FALSE,FALSE,NA,NA
"41","RT @TransformingGh: ""...we are pushing him up higher!""- #Ghana chooses President @JDMahama !
#TransformingGhana #ChangingLives #JMToaso #Gh…",FALSE,0,NA,2016-12-03 20:26:29,FALSE,NA,"805146206561333248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hajjanas",4,TRUE,FALSE,NA,NA
"42","RT @adano82: @DeleMomodu @NeneMAGORTEY @samuel_kodjo @Kwaminho @JDMahama https://t.co/C7kR2EHRju",FALSE,0,NA,2016-12-03 20:25:31,FALSE,NA,"805145963178446849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JmToaso",1,TRUE,FALSE,NA,NA
"43","RT @adano82: @MBawumia let's  not 4get.if u don't want this mess to happen again,pls vote for @JDMahama de trusted brand. https://t.co/LxGs…",FALSE,0,NA,2016-12-03 20:24:31,FALSE,NA,"805145713403428865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JmToaso",2,TRUE,FALSE,NA,NA
"44","The name ofthe game isevidence,yet they go on with damning accusations without an iota of truth.#JMToaso#Changinglives  #TransformingGhana",FALSE,0,NA,2016-12-03 20:23:12,FALSE,NA,"805145382632194048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaddiqHairu",0,FALSE,FALSE,NA,NA
"45","RT @TransformingGh: ""...we are pushing him up higher!""- #Ghana chooses President @JDMahama !
#TransformingGhana #ChangingLives #JMToaso #Gh…",FALSE,0,NA,2016-12-03 20:22:32,FALSE,NA,"805145212939071488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JmToaso",4,TRUE,FALSE,NA,NA
"46","RT @JM4thePeople: We are meeting the TEIN Body of UPSA this evening to interact with them.

It is about @JDMahama and the #NDC

#VoteJMnumb…",FALSE,0,NA,2016-12-03 20:21:53,FALSE,NA,"805145050762059776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JmToaso",4,TRUE,FALSE,NA,NA
"47","RT @thenanaaba: Ladies and gentlemen, SPIO! https://t.co/7c9vSS1I7S",FALSE,0,NA,2016-12-03 20:20:26,FALSE,NA,"805144685345996800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JmToaso",17,TRUE,FALSE,NA,NA
"48","RT @TransformingGh: President @JDMahama has delivered his promise of making education more accessible to every community in Ghana.
#Transfo…",FALSE,0,NA,2016-12-03 20:19:54,FALSE,NA,"805144549907644416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hajjanas",7,TRUE,FALSE,NA,NA
"49","RT @TransformingGh: ""...we are pushing him up higher!""- #Ghana chooses President @JDMahama !
#TransformingGhana #ChangingLives #JMToaso #Gh…",FALSE,0,NA,2016-12-03 20:19:43,FALSE,NA,"805144506664419328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chelsea_In_Me",4,TRUE,FALSE,NA,NA
"50","RT @JDMahama: Congratulations to President-Elect Barrow Adama of Gambia.",FALSE,0,NA,2016-12-03 20:17:16,FALSE,NA,"805143886905704448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JmToaso",83,TRUE,FALSE,NA,NA
"51","RT @GhanaAtWorkGH: BREAKING | Ghana's biggest Gospel Act - Sonnie Badu storms Accra for the mother of all concerts! #GhanaForPeace #GhanaDe…",FALSE,0,NA,2016-12-03 20:17:02,FALSE,NA,"805143831284957186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JmToaso",16,TRUE,FALSE,NA,NA
"52","DO you know that the money JAK govt spent on the Ghana at 50celebrations exceeds the 60M used in the construction of the circle interchange?",FALSE,3,NA,2016-12-03 20:16:20,FALSE,NA,"805143654289510400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JmToaso",2,FALSE,FALSE,NA,NA
"53","""...we are pushing him up higher!""- #Ghana chooses President @JDMahama !
#TransformingGhana #ChangingLives #JMToaso… https://t.co/IOkpGhzKJs",FALSE,2,NA,2016-12-03 20:14:29,TRUE,NA,"805143185949413376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TransformingGh",4,FALSE,FALSE,NA,NA
"54","RT @OfficialNDCGh: A vote for JM is a vote for better recognition for women #JMToaso #Vote4JM https://t.co/kY01eFgVI3",FALSE,0,NA,2016-12-03 20:10:57,FALSE,NA,"805142300649263104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ntsuvi",8,TRUE,FALSE,NA,NA
"55","RT @OfficialNDCGh: Women of Ghana: 4 days to go! Find your polling station at https://t.co/76dG9Q2rsu #JMToaso #Vote4JM https://t.co/joJrSu…",FALSE,0,NA,2016-12-03 20:10:49,FALSE,NA,"805142266692124672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ntsuvi",4,TRUE,FALSE,NA,NA
"56","RT @OfficialNDCGh: Youth of Ghana: 4 days to go! Find your polling station at https://t.co/76dG9Q2rsu #JMToaso #Vote4JM https://t.co/5Bsh8D…",FALSE,0,NA,2016-12-03 20:10:41,FALSE,NA,"805142231225171968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ntsuvi",6,TRUE,FALSE,NA,NA
"57","RT @OfficialNDCGh: A Vote for JM is a Vote For Your Family's Future #JMToaso #Vote4JM https://t.co/8emDLAiJwn",FALSE,0,NA,2016-12-03 20:10:33,FALSE,NA,"805142198706720768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ntsuvi",6,TRUE,FALSE,NA,NA
"58","RT @TransformingGh: ""I pray to the almighty God that it shall not be my portion and that may it not be under my watch that our dear nation""…",FALSE,0,NA,2016-12-03 20:10:11,FALSE,NA,"805142107857879040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hajjanas",4,TRUE,FALSE,NA,NA
"59","RT @TransformingGh: President @JDMahama has delivered his promise of making education more accessible to every community in Ghana.
#Transfo…",FALSE,0,NA,2016-12-03 20:02:14,FALSE,NA,"805140104675258368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adano82",7,TRUE,FALSE,NA,NA
"60","RT @OfficialNDCGh: A vote for JM is a vote for better recognition for women #JMToaso #Vote4JM https://t.co/kY01eFgVI3",FALSE,0,NA,2016-12-03 19:44:10,FALSE,NA,"805135560218181632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nandanibia",8,TRUE,FALSE,NA,NA
"61","RT @OfficialNDCGh: A vote for JM is a vote for Integrity! #Vote4JM #JMToaso https://t.co/ChLmOHisjM",FALSE,0,NA,2016-12-03 19:37:52,FALSE,NA,"805133973810778112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kwabsopp",13,TRUE,FALSE,NA,NA
"62","RT @FirstLadyGhana: #DearPrezMahama I love you and you will win by God's Grace. #JMToaso #VoteJMnumber3 https://t.co/VrWWAJ2Wql",FALSE,0,NA,2016-12-03 19:35:52,FALSE,NA,"805133471563808769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dzifacomm",32,TRUE,FALSE,NA,NA
"63","We are meeting the TEIN Body of UPSA this evening to interact with them.

It is about @JDMahama and the #NDC… https://t.co/pS2uvxZLeh",FALSE,1,NA,2016-12-03 19:32:39,TRUE,NA,"805132659961827328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JM4thePeople",4,FALSE,FALSE,NA,NA
"64","RT @Kwamebonfit: #VoteJM2016 President @JDMahama is working to create sustainable energy for Ghanaians. TransformingGhana ChangingLives  #J…",FALSE,0,NA,2016-12-03 19:28:36,FALSE,NA,"805131639483486208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iam_hommey",105,TRUE,FALSE,NA,NA
"65","You have been shouting edey be kurkur and JMtoaso and you want me to give you lift to Obuasi to vote. Boi. Do I... https://t.co/WYbn91yvNB",FALSE,0,NA,2016-12-03 19:20:30,FALSE,NA,"805129603551547392",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","samuelotoo",0,FALSE,FALSE,NA,NA
"66","RT @TransformingGh: President @JDMahama has delivered his promise of making education more accessible to every community in Ghana.
#Transfo…",FALSE,0,NA,2016-12-03 19:20:15,FALSE,NA,"805129540305616900",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","squire_shirley",7,TRUE,FALSE,NA,NA
"67","RT @TransformingGh: ""I pray to the almighty God that it shall not be my portion and that may it not be under my watch that our dear nation""…",FALSE,0,NA,2016-12-03 19:19:02,FALSE,NA,"805129232003305473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","squire_shirley",4,TRUE,FALSE,NA,NA
"68","It's #3  #JMToaso https://t.co/aHWsqdMSkB",FALSE,0,NA,2016-12-03 19:11:16,FALSE,NA,"805127279479296000",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","awilo312",0,FALSE,FALSE,NA,NA
"69","Eastern Region Agenda 50/50 Assured 

#JMToaso",FALSE,0,NA,2016-12-03 19:08:14,FALSE,NA,"805126514182356992",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bowracks1",0,FALSE,FALSE,NA,NA
"70","RT @JDMahama: In Nalerigu at the start of my final campaign in the Northern Region. #Vote4JM #JMToaso https://t.co/7Owh0RCiKb",FALSE,0,NA,2016-12-03 19:03:19,FALSE,NA,"805125276317335553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dumevi_promise",44,TRUE,FALSE,NA,NA
"71","RT @OfficialNDCGh: Women of Ghana: Your Vote is Your Secret! Get out &amp; vote! #Vote4JM #JMToaso https://t.co/fS232OxVca",FALSE,0,NA,2016-12-03 18:58:52,FALSE,NA,"805124157969223680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chelsea_In_Me",23,TRUE,FALSE,NA,NA
"72","No comment #JMToaso https://t.co/2AatxknTqG",FALSE,0,NA,2016-12-03 18:58:08,FALSE,NA,"805123975894462464",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bowracks1",0,FALSE,FALSE,NA,NA
"73","RT @CitizenlnChief: #DearPrezMahama Ignore the doomsday prophets. Change is not coming. Change is already happening! #John316 #JMToaso #Vot…",FALSE,0,NA,2016-12-03 18:56:56,FALSE,NA,"805123673522864132",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Elvisyorm",29,TRUE,FALSE,NA,NA
"74","Enti #JMTOASO anaa? <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086> https://t.co/GgRLHZinD3",FALSE,0,NA,2016-12-03 18:55:46,FALSE,NA,"805123379690926080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","slynyanful",0,FALSE,FALSE,NA,NA
"75","RT @TransformingGh: Ghana has made its choice - President @JDMahama must to continue #TransformingGhana development!
#ChangingLives #Ghana…",FALSE,0,NA,2016-12-03 18:55:08,FALSE,NA,"805123219036454912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","squire_shirley",6,TRUE,FALSE,NA,NA
"76","RT @TransformingGh: President @JDMahama is a man who respects traditions! #TransformingGhana #ChangingLives #JMToaso #Ghana #tradition #Vot…",FALSE,0,NA,2016-12-03 18:53:13,FALSE,NA,"805122735294836736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","squire_shirley",25,TRUE,FALSE,NA,NA
"77","RT @TransformingGh: A vote for President @JDMahama is a vote for brighter future!
#TransformingGhana #ChangingLives #Ghana #JMToaso #future…",FALSE,0,NA,2016-12-03 18:53:10,FALSE,NA,"805122723966029824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","squire_shirley",11,TRUE,FALSE,NA,NA
"78","RT @TransformingGh: A vote for President @J is a vote for #TransformingGhana progress! 
#ChangingLives #Ghana #GhanaVotes #VoteJM2016 #JMTo…",FALSE,0,NA,2016-12-03 18:53:04,FALSE,NA,"805122697130889216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","squire_shirley",9,TRUE,FALSE,NA,NA
"79","RT @TransformingGh: Ghanapoliticsonline Polls Puts Mahama in a comfortable 54.4%; Akufo-Addo 42.1%   https://t.co/KtotZupSwI  #JMToaso http…",FALSE,0,NA,2016-12-03 18:52:23,FALSE,NA,"805122528519815168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","squire_shirley",5,TRUE,FALSE,NA,NA
"80","RT @OfficialNDCGh: Women of Ghana: Talk to your friends about voting! #JMToaso #Vote4JM https://t.co/GDMlakVsF0",FALSE,0,NA,2016-12-03 18:51:51,FALSE,NA,"805122391215140865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1realtiplloyd",6,TRUE,FALSE,NA,NA
"81","RT @JmToaso: JM TOASO https://t.co/bMSCCDySX1",FALSE,0,NA,2016-12-03 18:51:14,FALSE,NA,"805122237670035457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adano82",1,TRUE,FALSE,NA,NA
