"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @TIKI_Wisdom: #ChangeisCOMING. #1044 <U+2661> https://t.co/9wVRveryJu",FALSE,0,NA,2016-12-03 21:33:18,FALSE,NA,"805163021664276480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TalkinTIKI",1,TRUE,FALSE,NA,NA
"2","https://t.co/f9n7TlLodU
  This election is really about bread and butter issues. #changeiscoming#GHelections",FALSE,0,NA,2016-12-03 21:21:58,FALSE,NA,"805160170145910784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kobby83",0,FALSE,FALSE,NA,NA
"3","@Nikki_Yaa #JMToaso #ChangeIsComing fair enough, or? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"Nikki_Yaa",2016-12-03 21:21:29,FALSE,"805159827567734784","805160048561364992","344333858","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aaron_Gametym",0,FALSE,FALSE,NA,NA
"4","RT @kofiCEO_: Hopefully by Thursday God will grant my wish. Nana will be President isha Allah #npp #changeiscoming",FALSE,0,NA,2016-12-03 21:11:19,FALSE,NA,"805157491034226688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuamahmenz",1,TRUE,FALSE,NA,NA
"5","Adentan constituency is so lit <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083>
#TimeAsoCarnival
#VoteAkufoAddo
#ChangeIsComing https://t.co/gAqkRUXmqL",FALSE,0,NA,2016-12-03 21:06:17,FALSE,NA,"805156221779054592",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","emprezz4real",0,FALSE,FALSE,NA,NA
"6","What Legacy will YOU Leave? https://t.co/wRW6D3lKEh #Legacy #changeiscoming #changelog #ChangetheChatter",FALSE,0,NA,2016-12-03 20:43:35,FALSE,NA,"805150510479089664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rbeneteau",0,FALSE,FALSE,NA,NA
"7","Adentan constituency is on fire <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
#TimeAsoCarnival
#VoteAkufoAddo
#ChangeIsComing",FALSE,0,NA,2016-12-03 20:33:27,FALSE,NA,"805147959746850816",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","emprezz4real",0,FALSE,FALSE,NA,NA
"8","I'm just gonna call 2016 and say it's over, I'm starting 2017 beginning Monday #changeiscoming https://t.co/0dR9Zlevzl",FALSE,0,NA,2016-12-03 20:31:37,FALSE,NA,"805147499417796608",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lslovesjd",0,FALSE,FALSE,NA,NA
"9","Hopefully by Thursday God will grant my wish. Nana will be President isha Allah #npp #changeiscoming",FALSE,0,NA,2016-12-03 20:14:56,FALSE,NA,"805143300374233088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kofiCEO_",1,FALSE,FALSE,NA,NA
"10","Incredible work-please spread! Lets actually support a healthy worklife balance #changeiscoming start by asking urs… https://t.co/M4Pw6cWZFT",FALSE,1,NA,2016-12-03 19:46:07,TRUE,NA,"805136048732905472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SanchitaPal4",0,FALSE,FALSE,NA,NA
"11","@NicAngeles @jeninna Iba syaaaaaa. #ChangeIsComing",FALSE,0,"NicAngeles",2016-12-03 19:25:43,FALSE,"805130684775837696","805130913684127745","29395433","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ICMendoza17",0,FALSE,FALSE,NA,NA
"12","They're afraid of prison yet they're embezzling tax payer's money anyhow.  #IamVotingForChange #ChangeIsComing <U+270B>",FALSE,0,NA,2016-12-03 19:09:55,FALSE,NA,"805126940885712896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmoakoErek",0,FALSE,FALSE,NA,NA
"13","#changeiscoming #success #mindset #marketing #voiceover #vo https://t.co/Un1b6XsiCp",FALSE,0,NA,2016-12-03 19:00:05,FALSE,NA,"805124466451906560",NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","ronw_wilson",0,FALSE,FALSE,NA,NA
"14","Only 22 more days people! So looking forward to 2017 <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #country Christmas #changeiscoming https://t.co/ECsXW5nfIP",FALSE,1,NA,2016-12-03 18:54:47,FALSE,NA,"805123130876272641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chica2949",0,FALSE,FALSE,NA,NA
"15","#Ward7Action wish I could be there!! Love what everyone is doing for the Ward!! #ward7actionsummit #changeiscoming",FALSE,1,NA,2016-12-03 18:47:01,FALSE,NA,"805121174267109377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EAMediaLive",0,FALSE,FALSE,NA,NA
"16","#ChangeisCOMING. #1044 <U+2661> https://t.co/9wVRveryJu",FALSE,1,NA,2016-12-03 18:44:56,FALSE,NA,"805120651145007104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TIKI_Wisdom",1,FALSE,FALSE,NA,NA
"17","RT @simpeyGH: He is the NEXT president of GHANA #VoteForChange #ChangeIsComing https://t.co/Qx0XQwBjVn",FALSE,0,NA,2016-12-03 18:35:21,FALSE,NA,"805118242318675968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jimahmanuel",2,TRUE,FALSE,NA,NA
"18","RT @simpeyGH: Ghanaians are calling for Change #VoteAkufoAddo #ChangeIsComing #VoteForChange https://t.co/opSlprJ85P",FALSE,0,NA,2016-12-03 18:35:20,FALSE,NA,"805118237423890432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jimahmanuel",2,TRUE,FALSE,NA,NA
"19","@CityPGH @PGHtransit What ""change"" do you have in mind...? #changeiscoming https://t.co/XSLIKVGmWB",FALSE,0,"CityPGH",2016-12-03 18:33:14,FALSE,NA,"805117709147107328","168774634","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ebdoherty",0,FALSE,FALSE,NA,NA
"20","Studying (?) on a Saturday night hahaha #changeiscoming @raextan @SCasinillo",FALSE,1,NA,2016-12-03 18:26:50,FALSE,NA,"805116096843943936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamJaivilbar",0,FALSE,FALSE,NA,NA
"21","RT @simpeyGH: Ghanaians are calling for Change #VoteAkufoAddo #ChangeIsComing #VoteForChange https://t.co/opSlprJ85P",FALSE,0,NA,2016-12-03 18:24:55,FALSE,NA,"805115613026942976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miss_InDeed",2,TRUE,FALSE,NA,NA
"22","RT @simpeyGH: He is the NEXT president of GHANA #VoteForChange #ChangeIsComing https://t.co/Qx0XQwBjVn",FALSE,0,NA,2016-12-03 18:24:50,FALSE,NA,"805115592323821572",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miss_InDeed",2,TRUE,FALSE,NA,NA
"23","He is the NEXT president of GHANA #VoteForChange #ChangeIsComing https://t.co/Qx0XQwBjVn",FALSE,1,NA,2016-12-03 18:12:22,FALSE,NA,"805112458323095552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",2,FALSE,FALSE,NA,NA
"24","#Changeiscoming Bcos of the $-cedi rate change must come. I care for the rate. Let's feel the Bawumianomics. change time",FALSE,0,NA,2016-12-03 18:10:41,FALSE,NA,"805112032303448064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johnbook35",0,FALSE,FALSE,NA,NA
"25","Ghanaians are calling for Change #VoteAkufoAddo #ChangeIsComing #VoteForChange https://t.co/opSlprJ85P",FALSE,1,NA,2016-12-03 18:08:01,FALSE,NA,"805111361793626116",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",2,FALSE,FALSE,NA,NA
"26","The Team you can Trust #VoteAkufoAddo #ChangeIsComing #VoteForChange https://t.co/zYHyXdVmh3",FALSE,1,NA,2016-12-03 18:06:26,FALSE,NA,"805110961497575424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",0,FALSE,FALSE,NA,NA
"27","NPP have the Men and Women to serve us Well #VoteAkufoAddo #ChangeIsComing #VoteForChange https://t.co/BSYsxaGw9j",FALSE,0,NA,2016-12-03 18:05:27,FALSE,NA,"805110715581341696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",0,FALSE,FALSE,NA,NA
"28","Makeover ni Tim<ed><U+00A0><U+00BD><ed><U+00B8><U+0085> #changeiscoming https://t.co/MjzbpllRzS",FALSE,0,NA,2016-12-03 18:04:16,FALSE,NA,"805110416409907201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErraJacinto",0,FALSE,FALSE,NA,NA
"29","Lawyer Kojo Oppong Nkrumah #VoteAkufoAddo NPP have the ""Competent"" men to work for you #ChangeIsComing https://t.co/toonAl7eC5",FALSE,3,NA,2016-12-03 18:03:29,FALSE,NA,"805110218963255299",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",0,FALSE,FALSE,NA,NA
"30","Hajia Samira Bawumia #ChangeIsComing  NPP have the ""Competent"" women to work for you #VoteAkufoAddo https://t.co/ae9Z3cvUyA",FALSE,2,NA,2016-12-03 18:03:28,FALSE,NA,"805110216316567552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",0,FALSE,FALSE,NA,NA
"31","Nana Akufo Addo is the leader who cares about you #VoteAkufoAddo #ChangeIsComing https://t.co/Qm3Q8Sogfc",FALSE,0,NA,2016-12-03 18:03:28,FALSE,NA,"805110216106840065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",0,FALSE,FALSE,NA,NA
"32","Agh.. See mahama ooo. Hahahahahahahhahahhahahah.. Johny plx fast n pray for Nana addo OK.. 
#changeiscoming.… https://t.co/Qkn0IVescm",FALSE,0,NA,2016-12-03 17:54:57,TRUE,NA,"805108073702588416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stac_tilly",0,FALSE,FALSE,NA,NA
"33","So everybodys getting drunk tonight except me. #changeiscoming",FALSE,0,NA,2016-12-03 17:51:46,FALSE,NA,"805107271776669696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","les_paulp",0,FALSE,FALSE,NA,NA
"34","only in ghana!! when it rains the light goes off!! lmao #changeiscoming",FALSE,0,NA,2016-12-03 17:49:56,FALSE,NA,"805106810898227200",NA,"<a href=""http://m.dabr.co.uk"" rel=""nofollow"">Dabr</a>","pinakua",0,FALSE,FALSE,NA,NA
"35","Too early for New Year. But, magandang salubong sa bagong taon na darating. Salamat sa tiwala. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> #masmaligayangPasko #changeiscoming",FALSE,0,NA,2016-12-03 17:46:16,FALSE,NA,"805105889094955008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iampiarosetti",0,FALSE,FALSE,NA,NA
"36","RT @Bobby_Vjoe: No one can STOP change #ChangeIsComing Kenya.",FALSE,0,NA,2016-12-03 17:16:01,FALSE,NA,"805098274478817280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oneconsigliere",1,TRUE,FALSE,NA,NA
"37","No one can STOP change #ChangeIsComing Kenya.",FALSE,0,NA,2016-12-03 17:14:58,FALSE,NA,"805098012376711168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bobby_Vjoe",1,FALSE,FALSE,NA,NA
"38","RT @simpeyGH: No one can STOP change #ChangeIsComing #IspeakForPeace #VoteAkufoAddo https://t.co/ivNgCTynGX",FALSE,0,NA,2016-12-03 17:14:15,FALSE,NA,"805097830209744897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kofityc",4,TRUE,FALSE,NA,NA
"39","Final weekend shift! Sunday is the last day at wsls! #changeiscoming https://t.co/UM7BdCHjRg",FALSE,0,NA,2016-12-03 17:13:32,FALSE,NA,"805097650840367105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dcarterII",0,FALSE,FALSE,NA,NA
"40","RT @simpeyGH: @NAkufoAddo + @MBawumia  represent competence ,JOBs +  working NHIS #ChangeIsComing https://t.co/vdJQVyuqGS",FALSE,0,NA,2016-12-03 17:09:11,FALSE,NA,"805096554558320640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",1,TRUE,FALSE,NA,NA
"41","RT @simpeyGH: If you don't VOTE , you Voted for NDC and Prz Mahama . GO OUT and VOTE for CHANGE. #ChangeIsComing #VoteAkufoAddo #Ghana http…",FALSE,0,NA,2016-12-03 17:09:08,FALSE,NA,"805096541497212933",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",1,TRUE,FALSE,NA,NA
"42","RT @simpeyGH: No one can STOP change #ChangeIsComing #IspeakForPeace #VoteAkufoAddo https://t.co/ivNgCTynGX",FALSE,0,NA,2016-12-03 17:09:05,FALSE,NA,"805096529044340738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",4,TRUE,FALSE,NA,NA
"43","RT @simpeyGH: I choose @NAkufoAddo #IspeakForPeace #ChangeIsComing https://t.co/cI0FN9kgjy",FALSE,0,NA,2016-12-03 17:09:01,FALSE,NA,"805096514783690752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",3,TRUE,FALSE,NA,NA
"44","@tv3gh Powerful ...but its not gonna happen #ChangeIsComing #ElectionCommand",FALSE,0,"tv3gh",2016-12-03 17:02:16,FALSE,"805094328133566464","805094814031237120","328020365","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","SiisiKwesi",0,FALSE,FALSE,NA,NA
"45","Yung matagal nang drug dealer dito samin nakakulong na. Finally. #changeiscoming",FALSE,1,NA,2016-12-03 16:52:21,FALSE,NA,"805092321184223233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xtboy123",0,FALSE,FALSE,NA,NA
"46","@patflorentino_ #changeiscoming",FALSE,0,"patflorentino_",2016-12-03 16:35:59,FALSE,"805085209464930304","805088198804131840","299100156","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iMokzd",0,FALSE,FALSE,NA,NA
"47","RT @totti_Er_pupone: You could as well draft @NAkufoAddo's #changeiscoming https://t.co/VEpOO2Y2nl",FALSE,0,NA,2016-12-03 16:34:56,FALSE,NA,"805087934672158720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBENYIWAinMe",1,TRUE,FALSE,NA,NA
"48","@evronhughes I believe in one constituency one million dollars.
#Nanab3ba 
#VoteAkufoAddo
#ToAbaPa
#Changeiscoming
#Iam4change",FALSE,0,"evronhughes",2016-12-03 16:29:22,FALSE,NA,"805086533502038016","37041229","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SelormFrank",0,FALSE,FALSE,NA,NA
"49","Iniesta sef is yet to come #changeiscoming Madrid do yawa",FALSE,0,NA,2016-12-03 16:28:35,FALSE,NA,"805086339519672324",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","77kobby",0,FALSE,FALSE,NA,NA
"50","RT @NanaOgyiri: #VoteAkufoAddo 

#ChangeIsComing https://t.co/YVjMtSdtKL",FALSE,0,NA,2016-12-03 16:16:04,FALSE,NA,"805083189140144128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dan850060",3,TRUE,FALSE,NA,NA
"51","RT @NanaOgyiri: #VoteAkufoAddo 

#ChangeIsComing https://t.co/YVjMtSdtKL",FALSE,0,NA,2016-12-03 16:12:39,FALSE,NA,"805082328947167233",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AnnyOsabutey",3,TRUE,FALSE,NA,NA
"52","You could as well draft @NAkufoAddo's #changeiscoming https://t.co/VEpOO2Y2nl",FALSE,0,NA,2016-12-03 16:11:18,FALSE,NA,"805081988302565376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","totti_Er_pupone",1,FALSE,FALSE,NA,NA
"53","RT @konkrumah: Thank You Abenase. Yet another fruitful week of campaigning in Ofoase-Ayirebi. To God be the glory. #changeiscoming https://…",FALSE,0,NA,2016-12-03 16:09:23,FALSE,NA,"805081507203313665",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","mayors_hub",66,TRUE,FALSE,NA,NA
"54","@krungy21 Blessing in disguise yan. Bagong opportunities for you saka later on maiintindihan mo rin kung bakit nangyari yan. #Changeiscoming",FALSE,0,"krungy21",2016-12-03 16:05:29,FALSE,NA,"805080526725861376","828742454","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","masayahingpuso",0,FALSE,FALSE,NA,NA
"55","RT @NanaOgyiri: #VoteAkufoAddo 

#ChangeIsComing https://t.co/YVjMtSdtKL",FALSE,0,NA,2016-12-03 16:03:33,FALSE,NA,"805080037313679360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bnkboateng",3,TRUE,FALSE,NA,NA
"56","#VoteAkufoAddo 

#ChangeIsComing https://t.co/YVjMtSdtKL",FALSE,1,NA,2016-12-03 15:58:38,FALSE,NA,"805078799570374657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NanaOgyiri",3,FALSE,FALSE,NA,NA
"57","@JDMahama you will be doing same after Dec 7! #TheBattleIsTheLords #ChangeIsComing #NanaB3Ba <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> https://t.co/cRnaNkasIa",FALSE,0,"JDMahama",2016-12-03 15:50:52,FALSE,NA,"805076847004385281","726748106","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","McKooms",0,FALSE,FALSE,NA,NA
"58","North Tongu District Arise For Change. #ChangeIsComing @NAkufoAddo https://t.co/kiaT1XxjkW",FALSE,0,NA,2016-12-03 15:44:32,FALSE,NA,"805075251658977280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BON5U",0,FALSE,FALSE,NA,NA
"59","RT @kweku_cyber: UTV really dey force<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>

NANA ADDO's shoki tho<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#changeiscoming 
#JMToaso 
#GhanaDecides  https://t.co/18TH9p0LHW",FALSE,0,NA,2016-12-03 15:41:46,FALSE,NA,"805074558487318529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1onakofi",27,TRUE,FALSE,NA,NA
"60","RT @NPP_GH: Your Vote is your Voice. Get LOUD. Just 4 days to go. 
#VoteAkufoAddo 
#ChangeIsComing 
#ToAbaPa 
#No5 
<ed><U+00A0><U+00BD><ed><U+00B0><U+0098><ed><U+00A0><U+00BD><ed><U+00B0><U+0098><ed><U+00A0><U+00BD><ed><U+00B0><U+0098><ed><U+00A0><U+00BD><ed><U+00B0><U+0098><ed><U+00A0><U+00BD><ed><U+00B0><U+0098> https://t.co/HxDs…",FALSE,0,NA,2016-12-03 15:41:34,FALSE,NA,"805074505265713152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1onakofi",99,TRUE,FALSE,NA,NA
"61","RT @Qwe_djo: Meanwhile NPP is the desperate one. #ChangeIsComing https://t.co/rypmXz0AWX",FALSE,0,NA,2016-12-03 15:41:31,FALSE,NA,"805074492578000897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1onakofi",62,TRUE,FALSE,NA,NA
"62","Long wait is over#changeiscoming#lastname https://t.co/PVYIwDYXrX",FALSE,0,NA,2016-12-03 15:34:17,FALSE,NA,"805072672195481601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michellecaland1",0,FALSE,FALSE,NA,NA
"63","#business #voiceover #fiverr #changeiscoming #vo https://t.co/BlB62rvlhS",FALSE,0,NA,2016-12-03 15:30:03,FALSE,NA,"805071609061081088",NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","robertmarlee212",0,FALSE,FALSE,NA,NA
"64","People change for two reasons,its either they have learned a lot or they are been hurt too many times.… https://t.co/9ZuMZ2D7l9",FALSE,0,NA,2016-12-03 15:26:16,TRUE,NA,"805070654450057216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alfred_boye",0,FALSE,FALSE,NA,NA
"65","#BALIKTANAW  #CHANGEISCOMING I HATE DRUG!! https://t.co/Vki822dDJG",FALSE,0,NA,2016-12-03 15:25:04,FALSE,NA,"805070353412268032",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CodiapitMarcela",0,FALSE,FALSE,NA,NA
"66","RT @simpeyGH: No one can STOP change #ChangeIsComing #IspeakForPeace #VoteAkufoAddo https://t.co/ivNgCTynGX",FALSE,0,NA,2016-12-03 15:21:47,FALSE,NA,"805069527306346498",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","OdasaniPb",4,TRUE,FALSE,NA,NA
"67","RT @simpeyGH: I choose @NAkufoAddo #IspeakForPeace #ChangeIsComing https://t.co/cI0FN9kgjy",FALSE,0,NA,2016-12-03 15:21:30,FALSE,NA,"805069456322002948",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","OdasaniPb",3,TRUE,FALSE,NA,NA
"68","""Maykan ryan shot""
""Jak pela kayat""
""Madi nak la pagustwanen""
""Isardeng kon gasho""

Weh?Urayak la nagmulaggat a nakabasa <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B9><U+0088> #changeiscoming",FALSE,0,NA,2016-12-03 15:21:03,FALSE,NA,"805069343427940352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","richmelle",0,FALSE,FALSE,NA,NA
"69","I choose @NAkufoAddo #IspeakForPeace #ChangeIsComing https://t.co/cI0FN9kgjy",FALSE,0,NA,2016-12-03 15:20:28,FALSE,NA,"805069194404528128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",3,FALSE,FALSE,NA,NA
"70","No one can STOP change #ChangeIsComing #IspeakForPeace #VoteAkufoAddo https://t.co/ivNgCTynGX",FALSE,2,NA,2016-12-03 15:17:39,FALSE,NA,"805068489476177920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",4,FALSE,FALSE,NA,NA
"71","@jasminlabaco #changeiscoming",FALSE,0,"jasminlabaco",2016-12-03 15:16:14,FALSE,"805065203696009216","805068130292617216","210035222","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PaoloAragoza",0,FALSE,FALSE,NA,NA
"72","If you don't VOTE , you Voted for NDC and Prz Mahama . GO OUT and VOTE for CHANGE. #ChangeIsComing #VoteAkufoAddo… https://t.co/YyP8I7kPmo",FALSE,1,NA,2016-12-03 15:10:51,TRUE,NA,"805066777675886593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",1,FALSE,FALSE,NA,NA
"73","@NAkufoAddo + @MBawumia  represent competence ,JOBs +  working NHIS #ChangeIsComing https://t.co/vdJQVyuqGS",FALSE,0,"NAkufoAddo",2016-12-03 15:07:18,FALSE,NA,"805065884142280705","247217109","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simpeyGH",1,FALSE,FALSE,NA,NA
"74","RT @NPP_GH: Your Vote is your Voice. Get LOUD. Just 4 days to go. 
#VoteAkufoAddo 
#ChangeIsComing 
#ToAbaPa 
#No5 
<ed><U+00A0><U+00BD><ed><U+00B0><U+0098><ed><U+00A0><U+00BD><ed><U+00B0><U+0098><ed><U+00A0><U+00BD><ed><U+00B0><U+0098><ed><U+00A0><U+00BD><ed><U+00B0><U+0098><ed><U+00A0><U+00BD><ed><U+00B0><U+0098> https://t.co/HxDs…",FALSE,0,NA,2016-12-03 15:04:29,FALSE,NA,"805065171924373504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAFearon",99,TRUE,FALSE,NA,NA
"75","#ChangeisComing was just a trap! @IrishDDizon @ginobengero",FALSE,0,"IrishDDizon",2016-12-03 15:00:55,FALSE,"805043839295590400","805064274590703616","333439624","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","nixonapun",0,FALSE,FALSE,NA,NA
"76","RT @simpeyGH: Dear Ghana, let us help Prz Mahama by voting against him come Dec7. Let's rescue our country #EIBDebate #changeiscoming",FALSE,0,NA,2016-12-03 15:00:54,FALSE,NA,"805064272984346624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MawwehJ",30,TRUE,FALSE,NA,NA
"77","RT @kwame_aluvia: Reminder that NPP is winning the elections #GhElections #VoteAkufoAddo #ChangeIsComing #NPP",FALSE,0,NA,2016-12-03 14:40:03,FALSE,NA,"805059026534957056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skkutu",1,TRUE,FALSE,NA,NA
